theme_id,theme_name,stock_order,stock_keyword_idx,stock_code,stock_name,type_stock,type_stock_market_inferred,diff_pct,price,volume,trade_value,news_count,description
3312,2차전지,61,162550,382480,지아이텍,2,kosdaq,-1.9,1805,0,0,0,2차전지 롤투롤장비용 SLOT DIE 생산
3312,2차전지,62,3235,251630,브이원텍,2,kosdaq,-1.97,3490,0,0,0,디스플레이 검사 S/W 개발 및 장비 제작. 2차전지 검사장비 생산.
3312,2차전지,63,406,001780,알루코,1,kospi,-2.02,1648,0,0,0,LG화학과 SK이노베이션을 통해 완성차 업체 폴크스바겐과 다임러그룹에 '배터리 팩 하우징'을 공급
3312,2차전지,64,161313,361610,SK아이이테크놀로지,1,kospi,-2.03,15430,0,0,0,배터리 핵심 소재인 분리막 사업 영위. EV 및 IT 배터리 내 탑재되는 습식 분리막 및 세라믹코팅분리막 사업을 주력으로 영위.
3312,2차전지,65,161581,383310,에코프로에이치엔,2,kosdaq,-2.14,27400,0,0,0,양극재 도펀트 등 이차전지 부소재 개발 및 클린룸 케미컬 필터 제조.
3312,2차전지,66,1577,036560,KZ정밀,2,kosdaq,-2.14,11450,0,0,0,2차전지 설비 구축에 필수인 펌프와 밸브 수요 제조.
3312,2차전지,67,1119,017370,우신시스템,1,kospi,-2.15,4325,0,0,0,배터리 제조설비 생산
3312,2차전지,68,1951,049950,미래컴퍼니,2,kosdaq,-2.16,10400,0,0,0,"전고체 전지 스태킹, 검사 장비 개발 중."
3312,2차전지,69,152677,254120,자비스,2,kosdaq,-2.32,800,0,0,0,"Battery의 내부 결함을 X-ray 투과 영상으로 촬영하는 In-Line X-ray 검사 장비, Off-Line 검사장비, CT&3D 검사 장비 등을 생산/공급."
3312,2차전지,70,705,006650,대한유화,1,kospi,-2.42,108800,0,0,0,2차전지 분리막에 사용되는 고밀도 폴리에틸렌(HDPE) 생산. 분리막용 초고분자 폴리에틸렌(UWPE) 관련 기술 보유.
3312,2차전지,71,708,006740,블루산업개발,1,kospi,-2.42,886,0,0,0,사용후 배터리 검사기관 시스피아 투자
3312,2차전지,72,2928,137400,피엔티,2,kosdaq,-2.48,33400,0,0,0,롤투롤 기술을 이용해 2차전지의 원천소재인 음극재 및 분리막 제조장비와 동박 제조장비 제조.
3312,2차전지,73,161108,357780,솔브레인,2,kosdaq,-2.54,306500,0,0,0,2차전지 전해액 생산.
3312,2차전지,74,158936,299030,하나기술,2,kosdaq,-2.55,12990,0,0,0,"원형, 각형, 파우치형 2차전지의 조립, 화성공정 장비와 Pack조립라인 및 다양한 전지품질 검사장비를 제작."
3312,2차전지,75,151749,282880,코윈테크,2,kosdaq,-2.61,10090,0,0,0,2차전지 등 다양한 사업분야에 공정자동화시스템을 구축. 2차전지 전공정(생산공정)의 경우 세계 최초 Full 자동화에 성공.
3312,2차전지,76,617,005070,코스모신소재,1,kospi,-2.63,38950,0,0,0,"2차전지용 양극활물질(노트북 PC에 사용되는 일반형 LCO, Tablet PC, 스마트폰용으로 사용되는 고밀도 LCO 등) 생산."
3312,2차전지,77,2490,083930,아바코,2,kosdaq,-2.64,10710,0,0,0,2차전지 롤투롤 장비 제조.
3312,2차전지,78,678,006110,삼아알미늄,1,kospi,-2.67,36500,0,0,0,"2차전지 제조용 알루미늄박을 LG화학, SK이노베이션, 삼성SDI 등 국내 배터리 3사에 공급."
3312,2차전지,79,148891,302430,이노메트리,2,kosdaq,-2.67,6200,0,0,0,2차전지 X-ray 검사장비 제조. 2차전지의 내부결함을 검출하는 X-ray 검사장비를 개발/판매.
3312,2차전지,80,166982,445180,퓨릿,2,kosdaq,-2.67,7650,0,0,0,2차전지 전해액 첨가제 및 양극재 바인더 유기용매 제품 국산화 예정
3312,2차전지,81,1898,047310,파워로직스,2,kosdaq,-2.69,3075,0,0,0,"휴대폰 등의 2차전지용 보호회로(PCM)와 노트북, PDA, 디카 등의 배터리 보호회로인 스마트모듈(SM) 및 배터리 관리시스템(BMS) 제조."
3312,2차전지,82,148881,278280,천보,2,kosdaq,-2.74,35450,0,0,0,"2차전지소재인 전해질, 전해액 첨가제 제조."
3312,2차전지,83,3246,263600,덕우전자,2,kosdaq,-2.76,3350,0,0,0,2차전지 부품 장비 제조사업 진출
3312,2차전지,84,1061,015750,성우하이텍,2,kosdaq,-2.77,5960,0,0,0,세계 최초로 전기차용 배터리 보호하는 복합소재 시트 크로스 멤버(Seat Cross Member)를 개발 및 제품 양산차종에 적용
3312,2차전지,85,3249,263770,유에스티,2,kosdaq,-2.81,1557,0,0,0,스테인리스 강관 제조 및 판매업체로 신규사업으로 이차전지 분리막 사업 진행 중. 17년5월부터 이차전지 분리막 기술개발에 착수.
3312,2차전지,86,152568,322180,LS티라유텍,2,kosdaq,-2.84,4110,0,0,0,2차전지 정보 및 운영기술 소프트웨어 서비스와 로봇 하드웨어 솔루션을 결합한 특화 패키지를 '인터배터리 2023'에서 공개
3312,2차전지,87,3518,037030,파워넷,2,kosdaq,-2.86,3905,0,0,0,배터리팩 모듈 개발중
3312,2차전지,88,167147,450080,에코프로머티,1,kospi,-2.86,39050,0,0,0,하이니켈 전구체를 제조 및 판매하는 사업을 영위
3312,2차전지,89,2984,148250,알엔투테크놀로지,2,kosdaq,-2.92,2330,0,0,0,리튬이온 배터리의 보호회로에 사용되는 REP(Resistor Embedded Protector)를 개발해 테스트
3312,2차전지,90,157289,101360,에코앤드림,2,kosdaq,-3.01,7740,0,0,0,리튬2차전지용 양극활물질의 핵심 소재인 양극활물질 전구체 소재를 생산.
3312,2차전지,91,167304,452450,피아이이,2,kosdaq,-3.03,3355,0,0,0,"이차전지 배터리 결함을 찾아내는 AI SW, 영상처리 알고리즘 SW기술 보유"
3312,2차전지,92,3012,161000,애경케미칼,1,kospi,-3.04,9570,0,0,0,-
3312,2차전지,93,163687,107600,새빗켐,2,kosdaq,-3.06,13620,0,0,0,이차전지에서 양극활물질을 정제ㆍ분리 후 전기차 이차전지 부원료로 공급
3312,2차전지,94,157061,267320,나인테크,2,kosdaq,-3.12,2020,0,0,0,2차전지업체인 탈로스 경영권 인수. 2차전지 장비 생산.2차전지 조립공정의 특화된 장비(Lamination/Stacking) 생산. 매출비중 100%는 LG에너지솔루션
3312,2차전지,95,3176,222080,SFA넥셀,2,kosdaq,-3.22,7820,0,0,0,"2차전지 전극제조 장비 제조. 2차 전지 전공정에 해당하는 Coater M/C, Calender M/C, Slitter M/C 및 Tape Laminator를 생산."
3312,2차전지,96,165048,418550,제이오,2,kosdaq,-3.3,4395,0,0,0,이차전지 도전재용 탄소나노튜브 생산 및 공급
3312,2차전지,97,2415,079810,APS이노베이션,2,kosdaq,-3.31,2920,0,0,0,국내 최초 기존 프레스 장비를 대체할 수 있는 2차전지 양극재 레이저노칭 장비 개발. 강봉리튬 자회사와 이차전지 사업 전략적 제휴
3312,2차전지,98,151716,317330,덕산테코피아,2,kosdaq,-3.35,10670,0,0,0,2차전지 전고체 배터리 제조업체 세븐킹에너지의 지분 취득
3312,2차전지,99,465,002710,TCC스틸,1,kospi,-3.36,9490,0,0,0,2차전지 원통형 캔 소재인 니켈도금 강판을 생산하여 상신이디피 등 타발업체에 독점 납품.
3312,2차전지,100,3170,220260,켐트로스,2,kosdaq,-3.38,3575,0,0,0,정밀화학업체로 2차전지용 전해액 첨가제 생산.
3312,2차전지,101,3450,257370,피엔티엠에스,2,kosdaq,-3.38,2430,0,0,0,2차전지 핵심 소재인 분리막 생산 설비 제조. 2차전지 분리막 생산설비 국내 유일 제조.
3312,2차전지,102,162453,382840,원준,2,kosdaq,-3.43,5070,0,0,0,양극재 및 음극재 열처리장비 제조
3312,2차전지,103,1596,036830,솔브레인홀딩스,2,kosdaq,-3.46,34850,0,0,0,"자회사 솔브레인, 2차전지 전해액 생산."
3312,2차전지,104,934,011930,신성이엔지,1,kospi,-3.49,17140,0,0,0,"2차전지 스태킹, 노칭 장비 제조."
3312,2차전지,105,2061,054210,이랜텍,2,kosdaq,-3.55,7070,0,0,0,"노트북용, 청소기용, 전동공구용, 소형 ESS 등의 Battery Pack을 완성품 업체에 공급."
3312,2차전지,106,2137,059090,미코,2,kosdaq,-3.64,15640,0,0,0,차세대 전고체 배터리 샘플테스트 완료. 상용화 기대감 보유
3312,2차전지,107,668,005950,이수화학,1,kospi,-3.76,12800,0,0,0,전고체 배터리 원료인 황화물 고체전해질 개발
3312,2차전지,108,2256,066970,엘앤에프,1,kospi,-3.77,99500,0,0,0,2차전지 양극활물질 생산/판매.
3312,2차전지,109,157571,320000,한울반도체,2,kosdaq,-3.82,11330,0,0,0,머신비전(Machine Vision) 기술에 기반한 검사장비 업체로 필름 관련 검사장비인 FI(Film Inspector) 사업을 영위.
3312,2차전지,110,914,011500,한농화성,1,kospi,-3.83,12800,0,0,0,한국화학연구원과 LG화학과 함께 전고체 배터리 전해질을 개발 중.
3312,2차전지,111,164004,360070,탑머티리얼,2,kosdaq,-3.9,9120,0,0,0,2차전지 소재 및 장비 공급
3312,2차전지,112,2187,064290,인텍플러스,2,kosdaq,-3.94,46350,0,0,0,2차전지 검사장비 사업 영위.
3312,2차전지,113,162569,321260,프로이천,2,kosdaq,-3.94,1730,0,0,0,2차전지 활성화공정용 그리퍼 사업준비중
3312,2차전지,114,925,011790,SKC,1,kospi,-3.96,97000,0,0,0,종속회사 에스케이씨에프티홀딩스 주식회사 통해 2차전지 소재인 동박을 제조 및 판매하는 KCF테크놀로지스 지분을 100% 보유. 실리콘 음극재 기술기업 '넥세온'에 투자해 지분 일부와 실리콘 음극재 신기술 독점 사업권 확보.
3312,2차전지,115,1982,051910,LG화학,1,kospi,-3.98,265500,0,0,0,"휴대폰, 노트북 등 모바일 기기에 쓰이는 소형 리튬이온 전지 및 전기자동차에 쓰이는 리튬이온 전지를 생산."
3312,2차전지,116,3044,178920,PI첨단소재,1,kospi,-4.04,18550,0,0,0,폴리이미드필름(PI필름) 제조업체. 전기차 배터리 등에 쓰이는 일반 산업용 PI필름 생산.
3312,2차전지,117,164208,372170,윤성에프앤씨,2,kosdaq,-4.13,16500,0,0,0,2차전지 원재료 혼합 믹싱장비 공급
3312,2차전지,118,158142,053080,케이엔솔,2,kosdaq,-4.17,8960,0,0,0,"반도체,디스플레이,2차전지,바이오 등 미세 공정 필수 설비인 클린룸 제조. 2차전지 드라이룸 사업 영위."
3312,2차전지,119,2545,088390,이녹스,2,kosdaq,-4.19,7310,0,0,0,"자회사 티알에스, 실리콘계 음극재 개발 중."
3312,2차전지,120,3226,243840,신흥에스이씨,2,kosdaq,-4.26,4725,0,0,0,"리튬이온 2차전지 부품 제조. 중대형 각형 Cap Ass'y, 소형 원형 N-CID, 중대형 각형 CAN 등을 주요제품으로 생산."
3312,2차전지,121,2084,055490,테이팩스,1,kospi,-4.35,12960,0,0,0,"2차전지용, TSP 배면용, OCA 등 모바일용 전자 소재 테이프 사업 영위."
3312,2차전지,122,163919,067370,선바이오,2,kosdaq,-4.38,6120,0,0,0,이차전지 및 연료전지의 전고체 전해질 소재의 기술개발 및 기술이전 사업 추가
3312,2차전지,123,2911,217820,원익피앤이,2,kosdaq,-4.47,1815,0,0,0,리튬폴리머 2차전지 양산용 공정 자동화장비 제작. 조립공정(Packaging)과 디게싱 공정(Degassing) 라인에 투입되는 자동화 설비를 제작.
3312,2차전지,124,2572,089980,상아프론테크,2,kosdaq,-4.58,14580,0,0,0,"리튬 2차전지의 휴대폰 배터리상단부(CAP)의 조립부품 생산. 2차전지 주요 제품으로 SEAL GASKET, INSULATOR 등이 있음."
3312,2차전지,125,3178,222420,쎄노텍,2,kosdaq,-4.74,904,0,0,0,2차전지용 초소형 비드의 국산화에 성공하는 등 2차전지 재료들을 혼합하는 공정에 사용되는 세라믹 비드제품을 주요 제품으로 생산.
3312,2차전지,126,1189,020150,롯데에너지머티리얼즈,1,kospi,-4.79,35800,0,0,0,일진 그룹 계열의 국내 1위 일렉포일(Elecfoil) 제조업체. 리튬이온 2차전지용 음극집전체에 사용되는 일렉포일(Elecfoil) 생산.
3312,2차전지,127,2393,078600,대주전자재료,2,kosdaq,-4.79,81500,0,0,0,2차전지 효율성 증대의 핵심 소재인 실리콘계산화물(SiOx)계 음극활물질을 개발해 양산.
3312,2차전지,128,2386,078150,HB테크놀러지,2,kosdaq,-4.86,1998,0,0,0,삼성SDI에 2차전지 셀검사장비 독점공급.
3312,2차전지,129,163665,365340,성일하이텍,2,kosdaq,-5.09,36350,0,0,0,2차전지 폐배터리 추출 사업 영위
3312,2차전지,130,3436,290670,대보마그네틱,2,kosdaq,-5.24,5060,0,0,0,"2차전지 소재공정과 셀공정에 투입되는 전자석탈철기 생산. 주요 거래처는 삼성SDI, LG화학, BYD, 에코프로, 코스모신소재, L&F 등. 수산화리튬 생산"
3312,2차전지,131,163079,137080,나래나노텍,2,kosdaq,-5.25,5600,0,0,0,리튬이온 배터리 코팅/건조 장비 개발 및 세계 최초 전기차 적용 AMOLED용 기판 양산화 기술 개발 성공
3312,2차전지,132,2599,091580,상신이디피,2,kosdaq,-5.52,14550,0,0,0,"리튬이온 방식의 2차전지 중 2차전지의 CASE, CAP ASS'Y, ESS용 2차전지 CASE 및 관련부품과 노트북 PC용 2차전지 부품 등 생산."
3312,2차전지,133,2254,066910,손오공,2,kosdaq,-5.54,1877,0,0,0,사업다각화를 위해 2차전지 소재 제조와 수출입업 그리고 판매·유통업 진출
3312,2차전지,134,157185,262260,에이프로,2,kosdaq,-5.7,3060,0,0,0,"리튬이온 2차전지 활성화 장비 생산. 리튬이온 2차전지 생산공정 중 후공정 관련 장비인 활성화(Formation), 테스트장비(Cycler)장비 생산."
3312,2차전지,135,1463,033160,엠케이전자,2,kosdaq,-5.87,14440,0,0,0,15년 Si합금계 음극활물질 준양산 라인 구축을 완료하고 본격 가동.
3312,2차전지,136,3440,110990,디아이티,2,kosdaq,-5.93,17140,0,0,0,"평판디스플레이(OLED,LCD,TSP,PDP) 검사장비, 레이저 커팅 및 그라인더 장비, 2차전지 Film 검사 장비 제조."
3312,2차전지,137,160833,333620,엔시스,2,kosdaq,-5.96,5050,0,0,0,2차전지 머신비전검사장비 제조.
3312,2차전지,138,162997,373220,LG에너지솔루션,1,kospi,-6.35,332000,0,0,0,2차전지 생산
3312,2차전지,139,165353,417010,나노팀,2,kosdaq,-6.58,4895,0,0,0,2차전지 방열소재인 ‘갭 필러’와 ‘갭 패드’ 공급
3312,2차전지,140,152605,084850,아이티엠반도체,2,kosdaq,-7.06,8820,0,0,0,NICE그룹 계열의 2차전지 보호회로 생산. 2차전지 보호회로 제품을 주력으로 생산. 그 외 2차전지 배터리팩 및 센서 제품 개발/생산.
3312,2차전지,141,2370,075580,세진중공업,1,kospi,-7.58,12310,0,0,0,계열사인 에스제이신소재가 2차전지 음극재 합성기술 확보
3312,2차전지,142,1288,025560,미래산업,1,kospi,-8.64,41750,0,0,0,신성장동력 확보를 위해 2차전지 신사업 확대. 2차전지 소재의 제조·판매업 영위.
3312,2차전지,143,2757,105330,케이엔더블유,2,kosdaq,-9.73,6400,0,0,0,"자회사 플루오린코리아, 전해액 첨가제 '플루오르에틸렌 카보네이트' 생산"
3312,2차전지,144,164254,168360,펨트론,2,kosdaq,-9.8,16010,0,0,0,3D 정밀 측정·검사 전자제품의 조립공정 검사 장비를 개발·공급
3312,2차전지,145,1954,050090,비케이홀딩스,2,kosdaq,-10.33,356,0,0,0,2차전지 소재인 코발트 생산.
3312,2차전지,146,2624,093370,후성,1,kospi,-12.59,11590,0,0,0,"불소를 기반으로 한 가전 및 냉매가스와 반도체용 특수가스, 2차전지 재료 및 자동차용 냉매가스 생산업체. 리튬2차전지용 전해질 소재인 LiPF6 제조."
3312,2차전지,147,167348,455180,케이지에이,2,kosdaq,-12.8,1315,0,0,0,"2차전지 전극 공정장비(코터, 롤프레스, 슬리터 등) 전문 개발 및 제조"
3312,2차전지,148,848,009730,이렘,2,kosdaq,-14.22,181,0,0,0,바나듐 레독스 플로우 배터리 전문기업 엑스알비의 지분 취득
3312,2차전지,149,2406,079190,케스피온,2,kosdaq,-14.26,571,0,0,0,공기아연 2차전지를 개발한 계열사 EMW에너지와 사업제휴 및 공동사업 추진
3312,2차전지,150,167215,452200,민테크,2,kosdaq,-14.71,1653,0,0,0,2차전지 진단 전문 기업으로 2차전지에 대한 검사와 진단 솔루션 개발 사업을 영위
3407,로봇,1,167399,491000,리브스메드,2,kosdaq,5.65,36450,0,0,0,원격 수술로봇 스타크(Startk) 출시 예고
3407,로봇,2,2822,115610,이미지스,2,kosdaq,4.56,1400,0,0,0,휴머노이드 로봇에 활용되는 생체모방형 인공피부기술 촉각 솔루션 원천기술 확보
3407,로봇,3,3232,250060,모비스,2,kosdaq,4.14,2765,0,0,0,"거대과학시설(Big Science) 분야에서 국내 기업으로는 유일하게 EPICS 기반 초정밀 특수제어 시스템 및 장비 공급. 머신러닝 사업(지능형 제어솔루션 등) 등을 주요 사업으로 영위. 지능형 제어솔루션 머신러닝엔진(MoI) 개발 진행 중.식약처, 암 치료 의료기기…'탄소이온 중입자치료기' 허가"
3407,로봇,4,3276,900070,글로벌에스엠,2,kosdaq,3.58,1070,0,0,0,
3407,로봇,5,3483,290650,엘앤씨바이오,2,kosdaq,2.3,80000,0,0,0,의료용 로봇기업 큐렉소에 지분투자
3407,로봇,6,3540,039570,HDC랩스,1,kospi,2.13,7660,0,0,0,배달의민족과 배달로봇 구축사업 MOU 체결
3407,로봇,7,157269,332570,PS일렉트로닉스,2,kosdaq,1.93,5030,0,0,0,국내 대형 IT 업체와 손잡고 산업용 로봇팔 개발
3407,로봇,8,2245,066570,LG전자,1,kospi,1.83,189100,0,0,0,"로보티즈(액츄에이터), 로보스타(스마트팩토리), 베어로보틱스(자율주행 서비스 로봇) 지분 투자"
3407,로봇,9,2849,122350,삼기,2,kosdaq,1.71,1898,0,0,0,글로벌 로봇 기업의 휴머노이드 프레임 개발 업체로 선정
3407,로봇,10,3037,175140,휴먼테크놀로지,2,kosdaq,1.51,2350,0,0,0,"스마트 디바이스(단말) 전문 업체. 17년 국내 최대 포털사를 통해 AI 스피커를 출시하고 국내외 공급계약을 체결해 사업 규모를 확대중이며, 신사업으로 AI를 활용한 어린이 영어 스피킹 플랫폼 개발을 진행중."
3407,로봇,11,2576,090150,아이윈,2,kosdaq,1.21,503,0,0,0,"자회사 프로닉스는 현재 미국법인을 설립하고, 지난 2018년 세계 최로 개발한 인공지능(AI) 기반의 ‘공진형 유연 압전 음성센서’를 활용해 구글, 테슬라와 AI 음성인식 비서 및 자율주행 솔루션 개발에 협력을 계획 중"
3407,로봇,12,403,001740,SK네트웍스,1,kospi,0.77,9130,0,0,0,자회사 'SK인텔릭스' 웰니스 로봇 사업 핵심
3407,로봇,13,680,006140,피제이전자,2,kosdaq,0.67,4530,0,0,0,로봇제어기기 공급
3407,로봇,14,322,000490,대동,1,kospi,0.56,7230,0,0,0,포스코와 협력해 오는 2025년까지 제철소의 작업 환경에 맞는 임무 로봇을 개발
3407,로봇,15,2902,130740,티피씨글로벌,2,kosdaq,0.5,2010,0,0,0,로봇 산업의 핵심인 감속기 사업 진행 및 국내 최초 국산화 성공
3407,로봇,16,3182,223310,사토시홀딩스,2,kosdaq,0.49,4100,0,0,0,"스마트카, 스마트홈, 웨어러블 디바이스, 드론 등 사물인터넷(IoT) 전문 업체. 영상처리 기술을 바탕으로 로봇청소기 관련 사업을 영위. 영상데이터로 맵핑을 통해 스스로 위치인식을 하는 로봇청소기 위치인식 기술을 보유."
3407,로봇,17,3075,192410,오늘이엔엠,2,kosdaq,0.45,3345,0,0,0,관계사 휴림로봇이 제조업용 로봇 및 지능형 로봇 제작 및 판매사업을 영위. 정부의 R러닝 사업과 연계하여 지능형 애완로봇 '제니보'를 유치원과 로봇관련 교육기관에 배치. 2019년 자율주행과 인공지능(AI) 기술 기반의 스마트 퍼스널 로봇 ‘테미(temi)’ 공식 출시. 삼부토건과 '건설로봇' 공동 개발 발표. 인공지능 자율주행로봇 '테트라(TETRA)-DSV' 공개. 자율주행 배달로봇 실증사업 영위
3407,로봇,18,1008,014130,한익스프레스,1,kospi,0.45,2235,0,0,0,자율주행 로봇 기업 트위니가 개발한 나르고 오더피킹 로봇 물류 센터 도입
3407,로봇,19,1531,035420,NAVER,1,kospi,0.31,197200,0,0,0,네이버랩스가 브레인리스 로봇 서비스 개발
3407,로봇,20,2697,099440,스맥,2,kosdaq,0.18,2825,0,0,0,"공작기계(중소형 CNC선반, 머시닝센터 등) 관련 부품, LCD 생산관련 로봇 제조 및 판매. 한국로봇산업진흥원이 주관하는 AI, 5G 기반 대규모 로봇 융합모델 실증 7개 사업 최종 선정"
3407,로봇,21,861,010100,한국무브넥스,1,kospi,0.14,3680,0,0,0,현대차그룹 산하 로봇 기업인 보스턴다이내믹스의 로봇 부품을 납품
3407,로봇,22,160638,378850,화승알앤에이,1,kospi,0,2970,0,0,0,과학기술정보통신부가 주관하는 ‘피지컬 인공지능(AI) 핵심기술 실증 사업’ 참여기업으로 최종 선정
3407,로봇,23,160384,338220,뷰노,2,kosdaq,0,7880,0,0,0,다양한 산업의 제조현장에서 제품 또는 소재의 자동 이송작업을 수행하기 위해 폭 넓게 사용되는 갠트리 로봇 시스템을 주축으로 하는 산업자동화 시스템 사업을 주력으로 영위.
3407,로봇,24,2477,083470,이엠앤아이,2,kosdaq,0,840,0,0,0,유니버설로봇의 공식 SI(시스템통합) 파트너로서 '지능형 화학 실험실 로봇 프로젝트'를 비롯해 고위험·고정밀 공정 환경에 최적화된 자동화 솔루션 발표
3407,로봇,25,167402,0004V0,엔비알모션,2,kosdaq,0,0,0,0,0,"테이퍼롤러부문 국내 유일 제조회사. 차량, 산업용기계, 중장비, 풍력, 로봇 등 다양한 어플리케이션에 필요한 회전·직선 운동체 성능 향상을 위한 친환경 전구동체 연구·개발·제조"
3407,로봇,26,167408,0011A0,액스비스,2,kosdaq,0,0,0,0,0,로봇 액추에이터 센서 와 휴머노이드 관련 공정 적용 가능
3407,로봇,27,167169,355690,에이텀,2,kosdaq,-0.12,4085,0,0,0,"율주행로봇 전문 기업 트위니와 양해각서를 체결하고, 로봇 고속충전 시스템 중심으로 다양한 사업 부문에서 협력. 변압 기술 부문에서 확보한 경쟁력을 토대로 로봇 급속충전을 지원하는 충전 시스템 모듈을 개발"
3407,로봇,28,153086,322510,제이엘케이,2,kosdaq,-0.24,4110,0,0,0,인공지능 기반 의료영상 진단 제품 및 보안용 X-ray 판독 시스템 개발 및 판매업체. 자체 보유한 인공지능 알고리즘과 영상 처리 원천기술을 바탕으로 인공지능 올인원 'AIHuB' 플랫폼을 개발해 의료와 보안 분야의 솔루션을 제품화하여 사업 진행.
3407,로봇,29,1933,049070,인탑스,2,kosdaq,-0.29,16950,0,0,0,베어로보틱스의 서빙로봇 독점 생산 및 공급
3407,로봇,30,160508,319400,현대무벡스,2,kosdaq,-0.44,22700,0,0,0,세계 최초로 로봇 전용 엘리베이터 상용화. 네이버 신사옥에 로봇 전용 엘리베이터 공급
3407,로봇,31,163956,417970,모델솔루션,2,kosdaq,-0.54,10980,0,0,0,로봇 모빌리티 프로토타입 제작 및 양산
3407,로봇,32,1895,047050,포스코인터내셔널,1,kospi,-0.6,49700,0,0,0,의료로봇 분야 스타트업 '바이오트코리아'와 업무협약 체결.
3407,로봇,33,2042,053700,삼보모터스,2,kosdaq,-0.65,3840,0,0,0,로봇 분야 AX 기술 개발
3407,로봇,34,2143,060230,제이케이시냅스,2,kosdaq,-0.94,1161,0,0,0,"스마트 물류, 검사로봇등의 사업 다각화를 위해 휴림로봇과 MOU 체결. 로봇 전문기업 디펜스코리아 지분 50% 취득"
3407,로봇,35,1921,048470,대동스틸,2,kosdaq,-0.96,2590,0,0,0,포스코와 협력해 오는 2025년까지 제철소의 작업 환경에 맞는 임무 로봇을 개발
3407,로봇,36,163722,129920,대성하이텍,2,kosdaq,-1.06,4685,0,0,0,"트위니-대성하이텍, 자율주행로봇 생산 체계 구축 MOU"
3407,로봇,37,1191,020400,대동금속,2,kosdaq,-1.1,3150,0,0,0,포스코와 협력해 오는 2025년까지 제철소의 작업 환경에 맞는 임무 로봇을 개발
3407,로봇,38,1127,017670,SK텔레콤,1,kospi,-1.16,85200,0,0,0,자율주행 배달로봇 개발사 뉴빌리티와 '라스크 스마일 배달로봇 서비스 공동개발 및 사업화 MOU 체결
3407,로봇,39,158916,299170,더블유에스아이,2,kosdaq,-1.25,1348,0,0,0,자회사 이지메디봇은 산부인과 암 및 관련 질환 치료를 위한 복강경 수술 지원 로봇에 대한 특허를 획득
3407,로봇,40,1486,033530,SJG세종,1,kospi,-1.29,6120,0,0,0,"자회사 모비어스앤밸류체인, 현대차, LG CNS 등과 로봇 프로젝트 추친"
3407,로봇,41,2209,065350,신성델타테크,2,kosdaq,-1.35,29200,0,0,0,"LG, 현대차그룹, 로봇 스타트업 모빈과 로봇사업협업"
3407,로봇,42,808,008830,대동기어,2,kosdaq,-1.38,10010,0,0,0,포스코와 협력해 오는 2025년까지 제철소의 작업 환경에 맞는 임무 로봇을 개발
3407,로봇,43,886,010820,퍼스텍,1,kospi,-1.52,5840,0,0,0,후성그룹 계열의 방위산업 전문업체로 자체 개발한 민군겸용 로봇(SCOBOT)을 출시해 군 및 민간에 활용.
3407,로봇,44,161193,351330,이삭엔지니어링,2,kosdaq,-1.62,3940,0,0,0,삼성엔지니어링과 로봇 산업자동화 솔루션 공급 게약 체결
3407,로봇,45,167345,474650,링크솔루션,2,kosdaq,-1.67,26450,0,0,0,아마존 물류센터향 보스턴다이내믹스(Boston Dynamics) 물류로봇의 3D프린팅 부품 25종에 대한 성능 테스트를 최종 통과
3407,로봇,46,3437,303030,지니틱스,2,kosdaq,-1.73,1474,0,0,0,웨어러블 터치 IC 시장점유율 1위
3407,로봇,47,2962,142210,유니트론텍,2,kosdaq,-1.78,5530,0,0,0,"유니트론텍의 로봇 AI 컴퓨팅 모듈 URC-100의 상용화가 임박. URC-100은 협동로봇과 AMR·서빙로봇 등의 자율주행 로봇에 탑재되는 컴퓨팅 모듈로, 로봇의 인지·판단·자율주행 기능에 필수적인 부품"
3407,로봇,48,3445,217500,러셀,2,kosdaq,-1.81,1414,0,0,0,"자회사 러셀로보틱스가 무인화 로봇 기술 보유 및 SK하이닉스, 현대차에 로봇 공급"
3407,로봇,49,161194,059270,해성에어로보틱스,2,kosdaq,-1.83,5900,0,0,0,삼성의 대형 인수합병이 전 사업부문에서 진행이 될것이라는 전망에 해성티피씨 부각 이력 보유. 국내 유일 제조로봇용 고정밀 사이클로이드 감속기 양산 시스템 보유
3407,로봇,50,2582,090460,비에이치,1,kospi,-1.96,18970,0,0,0,글로벌 휴머노이드 및 로봇 업체들의 연성 PCB 채택 확대 가능성
3407,로봇,51,2411,079550,LIG디펜스앤에어로스페이스,1,kospi,-1.96,799000,0,0,0,미국 로봇 개발 업체인 고스트로보틱스 지분 60%를 인수
3407,로봇,52,3235,251630,브이원텍,2,kosdaq,-1.97,3490,0,0,0,물류로봇기업 시스콘에 지분투자로 경영권 인수
3407,로봇,53,1984,052020,에스티큐브,2,kosdaq,-2.1,7920,0,0,0,"IT사업(로봇사업) 영위 업체. IT부문에서 로봇청소기용 제어모듈, 에어컨용 비전/음성 제어용 모듈 등을 생산 중. 美 현지법인 STCube Pharmaceuticals, Inc.를 통한 바이오제약부문 항암치료제 개발 및 기술이전사업을 영위.최대주주는 (주)바이오메디칼홀딩스 외(9.54%) 상호변경 : 에스켐 -> 에스티큐브(08년5월)"
3407,로봇,54,1164,019180,티에이치엔,1,kospi,-2.12,5990,0,0,0,"고전압 하네스와 고전압 정션블록, 통합제어기 등 대응 기술이 로봇용 전원분배 시스템과 센서·모터 인터페이스, 배터리 연결 구조 등 확장 가능"
